PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
10550,1,2,Dr. Charles Robinson,female,39.0,2.0,0.0,SC/Paris 4254,49.59,,C
11737,0,3,Countess. Mildred Miller,male,,0.0,1.0,F.C.C 8550,80.65,,S
7227,0,2,Miss. Mary Anderson,male,24.0,0.0,0.0,CA 9151,12.34,,C
544,1,3,Mme. Grace Harris,male,14.0,1.0,0.0,A/4 7188,21.65,C60,S
3774,0,2,Major. Henry Wilson,male,8.0,0.0,0.0,A/5 2272,23.56,E71,S
3630,1,1,Rev. George Thompson,female,18.0,0.0,0.0,A/4 3075,2.93,,S
12186,1,2,Col. Henry Harris,female,33.0,0.0,0.0,A/S 3981,18.08,,S
13921,0,2,Major. Henry Robinson,female,33.0,2.0,0.0,F.C.C 1324,39.49,,S
5113,1,3,Lady. Frances Anderson,male,44.0,1.0,0.0,LINE 4509,12.53,F76,S
6134,1,2,Col. Harry Martin,female,31.0,1.0,0.0,CA 9136,9.17,D50,S
674,0,3,Col. Charles Davis,male,26.0,1.0,0.0,A/S 4091,2.58,,C
9361,1,3,Rev. Arthur Robinson,male,34.0,1.0,1.0,LINE 6103,10.76,,S
9312,1,3,Capt. Arthur Anderson,female,39.0,0.0,0.0,SOTON/OQ 2411,,,Q
2981,0,3,Major. Edward Johnson,male,25.0,0.0,1.0,PP 2855,13.24,,S
14445,0,3,Capt. Louis Garcia,male,38.0,1.0,,SC/Paris 4390,4.44,F2,S
5850,1,1,Miss. Ethel Anderson,male,27.0,0.0,1.0,C.A 2907,8.87,,S
5048,1,1,Col. Thomas Davis,female,27.0,1.0,0.0,SC/Paris 1361,21.27,,S
3786,1,3,Rev. Frank Davis,male,30.0,1.0,0.0,F.C.C 7210,11.04,,C
12549,0,2,Lady. Alice Martin,male,12.0,2.0,0.0,SC/Paris 1434,4.29,,S
13984,0,3,Countess. Gladys Miller,male,22.0,1.0,0.0,SC/Paris 5644,,,S
2138,0,2,Capt. William Rodriguez,male,49.0,0.0,0.0,SOTON/OQ 4025,10.51,G9,C
6171,1,1,Mr. Richard Rodriguez,female,39.0,0.0,1.0,LINE 3885,,,S
5099,1,3,Dr. Arthur Lewis,male,33.0,0.0,0.0,A/S 4682,33.3,,Q
11919,0,2,Countess. Grace Taylor,male,42.0,1.0,0.0,SC/Paris 6057,10.58,,S
8985,0,2,Miss. Gladys White,male,21.0,0.0,0.0,PC 3956,34.61,E18,S
2527,0,3,Dr. Edward Garcia,male,18.0,0.0,0.0,PC 2402,4.09,,Q
6037,0,3,Mrs. Ruth Thomas,male,9.0,1.0,0.0,W./C 6479,8.25,,C
8077,1,3,Mr. Thomas Brown,male,47.0,1.0,0.0,W./C 1303,11.5,,S
12159,0,3,Mr. Thomas Harris,male,35.0,0.0,0.0,W./C 7484,31.39,,C
8690,1,3,Dr. Louis Martinez,female,50.0,0.0,2.0,SC/Paris 2622,18.85,,S
9149,1,3,Dr. Walter Davis,male,25.0,1.0,1.0,STON/O2 8794,16.82,,S
12754,0,2,Major. George Martin,male,12.0,0.0,0.0,CA 7454,9.11,F21,S
3078,0,3,Dr. Henry Jackson,male,40.0,0.0,0.0,PP 2165,16.01,,S
6503,0,3,Countess. Ruth Thompson,male,9.0,0.0,0.0,PP 4472,15.73,F37,C
8133,0,2,Rev. Thomas White,female,45.0,0.0,1.0,SC/AH 5719,4.54,B2,S
9769,1,3,Mr. Walter White,male,32.0,1.0,,CA 4046,11.15,C138,C
10674,1,1,Col. Frank Robinson,male,33.0,,0.0,SC/Paris 7482,3.82,D59,S
3555,0,3,Mr. Edward Davis,male,40.0,0.0,0.0,PP 7422,5.09,,S
3327,1,3,Rev. Henry Wilson,female,,0.0,0.0,SC/AH 8126,7.39,,S
10258,1,1,Dr. Walter Martinez,female,6.0,0.0,0.0,F.C.C 6090,16.87,,S
8252,0,1,Dr. Charles Clark,male,22.0,0.0,0.0,CA 6010,5.36,,S
829,0,3,Rev. Arthur Johnson,male,37.0,0.0,0.0,PP 4189,3.69,,S
224,0,3,Countess. Elizabeth Martin,male,27.0,0.0,0.0,C.A 5781,0.31,,S
14052,1,2,Dr. Louis Rodriguez,male,23.0,0.0,0.0,LINE 2111,19.76,,S
5175,1,1,Miss. Anna Smith,female,26.0,1.0,1.0,CA 3645,15.88,,S
575,0,3,Rev. Fred Martinez,male,30.0,2.0,0.0,LINE 1218,10.5,,S
5133,0,3,Rev. Charles Thompson,male,29.0,0.0,2.0,PC 2081,3.89,,S
2804,1,3,Mr. Thomas Martinez,male,12.0,1.0,0.0,PC 6439,12.6,,S
6400,1,2,Major. Samuel Garcia,male,34.0,0.0,,SC/Paris 2354,50.33,,C
13775,0,1,Lady. Frances White,male,19.0,0.0,0.0,A/S 2132,3.17,,S
8687,1,3,Col. Samuel White,male,51.0,1.0,0.0,SC/Paris 5382,23.61,,C
10968,0,2,Mr. William Jackson,male,35.0,1.0,0.0,A/S 6281,5.52,A55,S
11564,0,3,Col. Edward White,male,31.0,0.0,0.0,SC/Paris 3553,8.67,D50,S
12160,0,3,Ms. Margaret Martinez,male,13.0,1.0,0.0,LINE 7497,0.94,,S
11689,1,3,Dr. Richard Brown,male,24.0,0.0,0.0,LINE 1093,4.09,,S
7777,1,2,Major. David Smith,female,5.0,1.0,0.0,SOTON/OQ 5241,18.76,,S
606,0,3,Ms. Dorothy Wilson,male,,0.0,0.0,PC 6345,31.17,E115,S
14614,0,3,Col. Louis Brown,male,20.0,2.0,0.0,SC/Paris 5375,20.86,C114,S
12537,0,3,Dr. Thomas Anderson,male,28.0,1.0,0.0,PC 9634,1.22,F50,S
2769,0,2,Mrs. Margaret Garcia,male,29.0,0.0,2.0,SC/Paris 3364,20.36,,S
6742,0,3,Col. Charles Anderson,male,37.0,1.0,0.0,SC/Paris 1061,,D18,S
5739,1,3,Capt. Samuel Thomas,female,28.0,0.0,0.0,PC 6551,15.36,,Q
10100,0,3,Mr. James Johnson,male,25.0,0.0,0.0,PC 2702,13.87,A82,S
9746,1,2,Major. David Smith,female,,0.0,1.0,A/4 7659,22.82,,Q
8771,1,1,Miss. Dorothy Clark,female,46.0,3.0,0.0,CA 5770,5.52,,S
7619,0,2,Dr. Richard Harris,male,12.0,1.0,1.0,SC/AH 2139,39.21,,S
12302,0,3,Miss. Ruth Harris,male,37.0,0.0,,C.A 2286,20.15,,S
10829,1,2,Col. David Smith,female,,0.0,1.0,A/5 4209,29.73,,C
9530,1,1,Countess. Mary White,female,35.0,1.0,0.0,CA 9713,4.04,,C
5259,0,3,Capt. Henry Harris,male,45.0,1.0,1.0,W./C 3164,20.07,A136,S
8139,1,2,Major. George Rodriguez,female,70.0,0.0,0.0,A/4 7940,8.19,D137,C
10502,1,3,Countess. Helen Harris,male,11.0,0.0,,A/S 3663,49.53,,C
776,1,2,Rev. Thomas Thomas,female,8.0,0.0,0.0,LINE 2164,68.96,,S
2300,1,1,Miss. Dorothy Garcia,female,35.0,1.0,0.0,W./C 1609,3.54,,S
11554,0,3,Dr. Henry Taylor,male,27.0,1.0,0.0,PC 1210,3.78,,Q
11363,0,3,Mr. William Smith,male,39.0,2.0,0.0,STON/O2 1866,1.81,,S
10749,0,3,Capt. Fred Smith,male,16.0,0.0,0.0,SOTON/OQ 5503,5.86,,S
10404,1,3,Countess. Ruth Miller,female,35.0,1.0,0.0,SC/AH 7159,29.6,,Q
9084,1,2,Lady. Gladys Anderson,male,29.0,0.0,0.0,SC/AH 7203,49.39,D46,S
5681,0,3,Ms. Edith White,male,17.0,0.0,0.0,F.C.C 8774,0.67,G139,S
3444,1,3,Capt. Harry Davis,female,27.0,0.0,1.0,F.C.C 9356,184.35,,C
3207,1,3,Mr. Samuel Thompson,female,,2.0,0.0,STON/O2 7574,13.38,B40,S
2177,1,3,Dr. Edward Thompson,female,42.0,0.0,0.0,SC/Paris 4917,31.33,B59,S
11684,1,2,Capt. Frank Rodriguez,female,18.0,1.0,0.0,W./C 1373,5.72,,S
13760,0,3,Mr. Samuel Martin,male,39.0,0.0,0.0,A/4 9226,7.53,,S
6161,0,3,Col. George Martin,male,36.0,2.0,1.0,STON/O2 3015,7.17,,C
1468,1,1,Capt. David Martinez,female,,1.0,1.0,F.C.C 9732,6.08,,C
4964,0,3,Mr. Edward Wilson,male,,2.0,1.0,LINE 6747,14.42,,S
1708,1,1,Ms. Mary Smith,male,33.0,0.0,0.0,PC 1748,9.07,B89,S
2708,0,2,Lady. Florence Davis,male,25.0,0.0,0.0,A/4 3284,10.55,,Q
13500,1,3,Countess. Elizabeth Johnson,female,27.0,,0.0,SC/Paris 6864,9.56,,S
13154,0,3,Major. William Thomas,female,36.0,1.0,0.0,W./C 6073,,,S
10883,0,3,Miss. Rose Wilson,female,37.0,0.0,0.0,SC/Paris 8196,204.29,,S
5574,1,3,Mrs. Elizabeth Thompson,male,37.0,0.0,,CA 7842,3.15,,S
1321,0,3,Rev. Harry Jackson,male,54.0,1.0,2.0,A/S 1325,10.51,,S
119,0,1,Major. Albert Harris,male,25.0,0.0,2.0,PP 5818,34.37,E18,S
824,0,3,Mme. Gladys Rodriguez,male,30.0,0.0,0.0,STON/O2 6336,24.93,,S
14996,0,2,Dr. Harry Thompson,male,38.0,1.0,0.0,A/S 7691,1.42,,S
11700,1,2,Miss. Ruth Jackson,male,37.0,0.0,0.0,PC 5891,41.05,,Q
4023,1,3,Dr. Louis Rodriguez,female,6.0,,1.0,LINE 2564,17.09,,S
2867,0,3,Mr. Arthur Martin,male,42.0,0.0,0.0,SC/AH 6261,17.52,E68,S
1068,1,3,Col. John White,female,30.0,0.0,0.0,SC/AH 5123,29.05,,S
8581,0,2,Capt. William Wilson,female,25.0,1.0,1.0,PC 1019,30.86,,S
13478,1,3,Rev. George Lewis,female,29.0,0.0,0.0,W./C 8639,40.73,,Q
11054,1,3,Mr. Henry Jackson,female,19.0,0.0,0.0,A/4 9531,15.63,,S
554,0,3,Lady. Elizabeth White,female,41.0,1.0,0.0,LINE 1464,16.71,F46,C
2010,1,1,Mr. Arthur Wilson,female,31.0,0.0,0.0,SOTON/OQ 1938,21.35,A44,S
14147,0,1,Capt. Arthur Jackson,male,6.0,0.0,1.0,W./C 9737,40.25,C94,S
4457,1,3,Mme. Mary Smith,male,4.0,1.0,0.0,C.A 3748,3.7,,S
5827,1,3,Col. John Thompson,female,16.0,1.0,0.0,F.C.C 3220,7.93,,C
1109,0,3,Mr. Harry Johnson,male,49.0,0.0,0.0,CA 1276,14.6,,S
5231,0,3,Rev. Joseph Smith,female,19.0,1.0,0.0,SC/Paris 4101,6.08,,C
5711,1,1,Mrs. Mary Taylor,female,38.0,0.0,3.0,PP 9068,7.73,G96,S
11090,0,3,Mrs. Helen Rodriguez,male,42.0,0.0,0.0,C.A 4643,8.68,,S
85,0,3,Dr. Henry Robinson,male,51.0,0.0,0.0,W./C 5803,26.62,,C
7738,1,2,Countess. Evelyn White,female,22.0,0.0,0.0,SC/Paris 2921,3.87,,S
5117,0,3,Countess. Dorothy Anderson,male,8.0,1.0,1.0,C.A 9957,1.67,,C
10171,1,3,Rev. Charles Taylor,female,35.0,1.0,0.0,PC 9007,2.11,C29,S
14128,1,1,Mme. Ethel Smith,female,41.0,0.0,0.0,SC/AH 2249,2.22,,S
12843,0,3,Mr. Joseph Harris,male,15.0,0.0,0.0,A/5 7836,2.67,,S
7416,1,3,Mr. William Garcia,male,34.0,0.0,0.0,A/5 8846,4.53,,S
10175,1,3,Major. Walter Davis,male,47.0,0.0,0.0,W./C 3658,31.42,,S
11116,0,3,Mr. Fred Lewis,male,62.0,0.0,0.0,PC 2950,8.56,,C
1893,0,2,Col. Walter Smith,male,21.0,2.0,0.0,SC/Paris 9071,20.64,,Q
10847,0,3,Countess. Ethel Clark,male,22.0,0.0,0.0,STON/O2 3583,25.23,D69,S
9524,1,3,Dr. Robert Robinson,female,41.0,1.0,0.0,F.C.C 2133,2.81,C111,S
5532,1,3,Lady. Mary Rodriguez,female,24.0,0.0,0.0,A/5 2868,,C104,S
8699,0,1,Ms. Mary Taylor,male,25.0,0.0,0.0,CA 4629,28.27,D104,C
9277,1,3,Ms. Marie Martin,male,52.0,1.0,0.0,SC/Paris 5934,53.42,,S
13989,0,3,Miss. Frances Clark,female,21.0,0.0,0.0,C.A 6775,6.01,,S
1110,0,3,Miss. Edith Rodriguez,male,24.0,,0.0,PP 7112,10.0,D5,S
13358,0,3,Major. Fred Miller,male,18.0,0.0,0.0,PC 3455,7.72,,S
1207,1,3,Miss. Grace Robinson,female,44.0,0.0,2.0,SOTON/OQ 7946,13.26,,Q
14865,1,3,Lady. Anna Clark,female,39.0,0.0,0.0,PP 1929,13.86,,S
107,0,3,Rev. Robert Johnson,male,30.0,0.0,0.0,CA 1710,5.45,,S
8321,0,2,Col. Walter Smith,male,28.0,1.0,0.0,A/5 2075,38.12,,S
12272,1,3,Lady. Lillian Anderson,male,47.0,1.0,0.0,SC/AH 3488,36.89,C74,S
13838,0,3,Mrs. Gladys Clark,female,35.0,1.0,0.0,A/4 7015,76.35,,S
5126,0,3,Capt. Charles Jackson,male,41.0,0.0,1.0,C.A 7483,3.95,G106,Q
2567,0,3,Mr. Albert Garcia,male,30.0,0.0,0.0,SC/Paris 7259,8.55,,S
9079,0,3,Lady. Catherine Miller,male,35.0,1.0,1.0,SC/AH 3410,31.04,,S
5667,0,3,Mr. Thomas Martin,male,59.0,1.0,0.0,W./C 6085,2.58,,S
5102,0,3,Capt. Samuel Martin,male,34.0,0.0,1.0,W./C 6188,7.41,,S
3125,0,2,Lady. Anna Clark,male,28.0,2.0,1.0,STON/O2 7416,30.59,,S
7537,1,3,Dr. James Robinson,female,35.0,1.0,1.0,F.C.C 7759,23.14,,S
1040,0,2,Lady. Ethel Anderson,male,18.0,0.0,0.0,SOTON/OQ 2447,28.36,,S
12164,1,1,Ms. Helen Miller,male,20.0,3.0,0.0,A/4 8013,109.53,,S
9753,0,1,Mme. Catherine Davis,male,27.0,1.0,0.0,SOTON/OQ 7447,1.82,B118,S
11567,1,3,Rev. Charles Johnson,male,64.0,0.0,0.0,SC/Paris 3607,2.3,,C
3222,0,3,Major. David Robinson,male,47.0,1.0,1.0,F.C.C 4083,19.12,,S
14283,0,3,Mrs. Catherine Harris,male,36.0,0.0,0.0,A/S 5023,6.31,,S
3183,0,3,Miss. Ruth Garcia,male,63.0,2.0,2.0,PP 9222,35.71,,S
43,0,2,Miss. Mary Robinson,male,17.0,1.0,0.0,SOTON/OQ 5993,0.86,,S
10037,0,3,Mr. James Thompson,female,22.0,2.0,1.0,SOTON/OQ 6604,5.35,,C
8091,1,1,Mr. William Wilson,male,26.0,0.0,1.0,A/5 4656,131.19,,S
10520,1,3,Major. John Johnson,male,0.5,1.0,0.0,PC 8292,6.24,,S
2943,1,1,Col. Arthur Miller,male,36.0,0.0,0.0,LINE 6041,3.88,,S
7026,1,2,Mrs. Gladys Johnson,female,43.0,0.0,1.0,LINE 6762,4.42,A89,C
12733,0,3,Rev. Edward White,female,25.0,0.0,1.0,STON/O2 7695,13.33,,S
8665,1,3,Countess. Helen Anderson,female,31.0,0.0,2.0,PP 1553,9.31,,S
4021,1,3,Mrs. Gladys Lewis,male,42.0,1.0,0.0,A/5 2742,,,S
2093,1,2,Lady. Evelyn Clark,male,23.0,0.0,0.0,A/4 6608,2.14,G4,S
3849,1,3,Countess. Gladys Thompson,female,54.0,0.0,0.0,A/S 4570,6.39,D124,S
13315,1,3,Lady. Evelyn Miller,female,52.0,1.0,0.0,A/S 8630,6.59,,S
6237,1,3,Rev. David Davis,female,33.0,0.0,0.0,SOTON/OQ 8488,2.18,E72,S
7285,0,3,Major. Frank Thomas,male,30.0,0.0,1.0,A/4 6667,26.33,,S
11211,0,3,Ms. Anna Thomas,male,48.0,1.0,0.0,A/S 7261,59.19,F110,Q
10714,0,3,Mrs. Marie Garcia,female,16.0,0.0,0.0,CA 1688,53.25,,S
12832,1,3,Dr. Joseph White,male,47.0,1.0,1.0,SC/Paris 4857,5.28,,S
5153,1,2,Mrs. Frances White,female,30.0,0.0,0.0,A/4 6174,104.82,,Q
11302,0,3,Rev. Charles Jackson,male,42.0,,2.0,W./C 2765,49.31,E79,S
12552,0,3,Col. Edward Martinez,male,28.0,0.0,0.0,F.C.C 6169,16.78,G117,S
9871,1,2,Dr. Richard Taylor,male,60.0,0.0,2.0,W./C 7564,,,S
3949,0,3,Ms. Evelyn Clark,female,42.0,1.0,0.0,A/5 9446,13.08,D64,S
5664,0,2,Miss. Lillian Anderson,male,25.0,1.0,1.0,SC/AH 5657,5.42,,C
1569,1,3,Miss. Lillian Lewis,female,22.0,1.0,0.0,A/5 6707,23.57,,S
389,1,3,Mr. Walter Taylor,male,5.0,2.0,0.0,CA 9484,21.52,,S
7828,0,3,Lady. Evelyn Garcia,male,19.0,0.0,0.0,A/5 7404,45.17,E147,S
2127,0,3,Capt. John Jackson,male,28.0,0.0,0.0,A/S 6063,10.87,C69,S
9431,0,3,Col. Samuel White,male,0.5,0.0,0.0,PC 5780,3.92,,S
5346,1,1,Countess. Rose Thomas,male,33.0,1.0,0.0,W./C 4076,8.67,,S
7374,1,1,Rev. Richard Martinez,male,55.0,1.0,0.0,STON/O2 3102,19.95,F52,S
13196,0,2,Dr. Robert Davis,male,27.0,0.0,0.0,PC 2401,13.19,,S
12766,1,3,Dr. Thomas Thompson,female,0.5,1.0,0.0,SC/Paris 1929,6.0,,S
557,0,2,Mme. Anna White,male,16.0,2.0,0.0,C.A 8124,,,S
13855,1,3,Miss. Florence Martinez,female,13.0,0.0,0.0,PP 5094,6.24,,S
8577,0,3,Major. Samuel Lewis,male,39.0,1.0,0.0,SC/AH 5973,10.43,,S
14724,1,3,Lady. Anna Brown,female,22.0,0.0,0.0,C.A 3955,2.43,,S
3660,0,2,Mr. Fred Harris,male,55.0,1.0,1.0,C.A 9340,28.57,,S
8417,1,1,Ms. Evelyn Rodriguez,male,20.0,0.0,0.0,A/S 7545,212.33,A147,Q
11066,0,3,Rev. Walter Thompson,male,26.0,0.0,1.0,SOTON/OQ 1870,24.67,,Q
12343,0,3,Rev. Joseph Garcia,male,26.0,0.0,1.0,A/5 3901,20.68,A150,C
11889,1,3,Ms. Elizabeth Johnson,female,25.0,1.0,0.0,CA 6647,4.48,B78,S
5201,0,3,Mme. Frances Rodriguez,male,22.0,0.0,0.0,A/S 4671,17.21,,S
14772,0,3,Col. Arthur Anderson,female,48.0,1.0,1.0,A/S 8280,14.49,,C
11264,1,3,Countess. Dorothy Martinez,male,40.0,0.0,0.0,A/4 7274,7.7,,S
8924,1,3,Major. George Harris,female,9.0,0.0,0.0,PC 6806,26.12,,S
13977,0,2,Capt. Thomas Davis,male,51.0,2.0,0.0,W./C 2106,35.62,E144,S
13291,1,2,Dr. Frank Brown,male,22.0,0.0,0.0,STON/O2 1839,349.91,,S
1449,1,3,Mr. Louis Miller,female,42.0,1.0,2.0,CA 4128,24.13,,S
1118,0,3,Major. Edward Johnson,male,45.0,0.0,0.0,PC 8317,174.88,,C
6847,0,3,Ms. Ruth Thomas,female,22.0,0.0,1.0,PC 2515,62.49,E141,S
9668,0,3,Mr. Harry Lewis,male,11.0,1.0,1.0,SOTON/OQ 5264,11.33,,S
2167,0,2,Rev. Charles Clark,male,14.0,0.0,0.0,LINE 9957,6.01,,S
7789,1,1,Col. John Jackson,male,19.0,0.0,0.0,A/5 3033,14.11,,S
10423,0,3,Col. Charles Garcia,male,11.0,0.0,1.0,LINE 3671,59.53,,S
5975,0,3,Rev. Arthur Taylor,male,69.0,2.0,0.0,LINE 7489,31.71,C76,S
8489,0,1,Lady. Florence White,male,11.0,1.0,0.0,C.A 6177,7.21,,S
7644,1,2,Mr. Frank Brown,female,30.0,0.0,1.0,SC/Paris 1210,5.67,E84,Q
2649,0,3,Col. Fred Smith,male,34.0,0.0,0.0,PC 2503,39.45,,S
7324,0,3,Dr. Albert Robinson,male,37.0,1.0,0.0,A/5 6725,127.57,F116,S
6097,1,3,Dr. David Thomas,female,45.0,0.0,0.0,SC/Paris 8052,5.4,,S
2980,1,3,Capt. John Thomas,male,,0.0,0.0,SC/Paris 7326,72.46,,S
11124,1,2,Miss. Alice Thompson,male,15.0,0.0,,PC 2448,6.83,,C
2887,0,1,Rev. William Davis,male,16.0,2.0,0.0,PP 1973,5.5,,S
3730,0,3,Mrs. Gladys Thomas,male,30.0,0.0,0.0,SC/AH 8191,8.43,,S
3569,0,3,Ms. Rose Rodriguez,male,19.0,,1.0,W./C 4338,1.35,,S
7118,0,1,Countess. Frances Martin,male,17.0,1.0,2.0,SOTON/OQ 1008,49.56,,C
14176,1,3,Mr. Charles Wilson,female,32.0,0.0,,SOTON/OQ 8513,25.48,,C
14622,1,2,Rev. Albert Rodriguez,female,37.0,0.0,0.0,SOTON/OQ 7424,26.29,G76,C
153,0,2,Mrs. Marie Taylor,male,26.0,0.0,0.0,F.C.C 5685,112.34,D61,S
4839,0,2,Countess. Grace Thompson,male,45.0,0.0,0.0,PC 5794,5.37,,S
2333,1,2,Capt. Henry Thomas,male,11.0,0.0,0.0,SOTON/OQ 8858,1.13,,S
9772,1,1,Mr. Charles Anderson,female,37.0,0.0,0.0,PC 9655,8.44,,C
13511,0,3,Mr. Fred Thompson,male,49.0,0.0,0.0,A/4 5371,4.91,,S
8766,0,3,Dr. Edward Robinson,male,26.0,1.0,0.0,W./C 6658,13.83,,C
11692,1,2,Countess. Helen Martinez,female,42.0,1.0,1.0,SOTON/OQ 3482,4.4,B149,S
3997,0,3,Rev. Thomas Brown,male,32.0,0.0,0.0,SOTON/OQ 5775,54.94,,Q
4976,1,3,Major. James Harris,female,52.0,0.0,0.0,A/5 5849,19.2,,S
2352,1,3,Mr. Walter Davis,female,41.0,0.0,0.0,F.C.C 6953,,,C
11573,0,3,Major. William Jackson,male,16.0,0.0,0.0,SOTON/OQ 7815,64.05,,S
13144,1,1,Capt. Harry Jackson,female,6.0,0.0,0.0,SC/Paris 6841,16.13,,S
9311,0,3,Mr. Fred Jackson,male,48.0,0.0,0.0,C.A 8390,75.5,,S
13179,1,3,Mr. Joseph Thompson,female,28.0,1.0,0.0,A/4 3074,1.03,,C
6854,0,3,Mr. Albert Jackson,male,23.0,0.0,0.0,SC/Paris 4472,4.61,,S
13547,1,3,Major. William White,female,,1.0,1.0,SC/Paris 5365,3.25,,S
13208,1,1,Lady. Elizabeth Thomas,female,7.0,1.0,0.0,C.A 5998,11.76,,Q
12065,0,2,Mme. Rose Martin,male,46.0,1.0,0.0,SC/Paris 5444,64.23,C98,S
3652,0,1,Mrs. Ethel Jackson,female,24.0,0.0,0.0,PP 3581,3.56,,S
9003,0,2,Col. Walter Miller,male,23.0,0.0,1.0,W./C 3472,2.14,,C
5506,1,1,Ms. Frances Thomas,male,18.0,0.0,0.0,A/4 7533,115.74,,S
6379,0,3,Ms. Grace Clark,male,39.0,0.0,0.0,PP 2352,16.47,,Q
3272,1,1,Mr. Arthur Johnson,female,17.0,1.0,0.0,C.A 8384,188.01,E25,S
12529,1,2,Mr. Samuel Martinez,male,32.0,0.0,0.0,W./C 6919,110.55,,S
13097,0,2,Col. Thomas White,male,36.0,1.0,1.0,F.C.C 4507,19.2,A110,S
5981,1,3,Major. Samuel Thompson,female,59.0,1.0,,PP 7426,101.57,,C
2433,0,3,Mr. Joseph Miller,male,32.0,1.0,0.0,SC/Paris 4353,4.33,,Q
6925,0,2,Rev. Walter Davis,male,38.0,0.0,0.0,SC/AH 5808,49.63,,S
11708,1,1,Capt. Richard Martin,female,14.0,1.0,1.0,A/4 1113,1.36,,S
14490,1,3,Rev. George Lewis,female,13.0,0.0,0.0,A/S 5624,14.13,,S
413,0,3,Capt. Samuel Lewis,female,40.0,,1.0,A/4 6184,29.48,,C
6076,0,3,Miss. Rose Wilson,male,45.0,0.0,0.0,A/S 9259,106.65,B111,S
2910,0,2,Mr. Joseph Garcia,male,30.0,0.0,1.0,W./C 5133,19.62,,S
12679,0,2,Rev. Joseph Smith,male,16.0,1.0,0.0,A/5 9006,28.72,,S
3245,1,1,Ms. Ethel Harris,male,41.0,1.0,0.0,PC 1626,2.14,,C
2965,1,2,Lady. Helen Anderson,female,26.0,1.0,1.0,W./C 3739,7.85,,C
11612,1,1,Mme. Grace Martinez,male,38.0,0.0,1.0,SC/Paris 1744,51.59,,C
6477,0,3,Capt. Fred Rodriguez,male,5.0,1.0,0.0,PP 1173,50.82,B20,S
6816,0,3,Ms. Ethel Brown,male,15.0,0.0,0.0,PP 2431,12.16,,C
666,0,3,Lady. Evelyn Smith,male,17.0,1.0,1.0,CA 3489,18.53,,C
1734,0,3,Mrs. Grace Miller,male,23.0,1.0,0.0,SC/AH 8667,36.7,,S
11268,0,3,Lady. Anna Rodriguez,male,21.0,,0.0,STON/O2 5238,5.48,,S
4148,1,3,Mrs. Elizabeth Lewis,female,38.0,0.0,0.0,W./C 9337,9.98,,S
1214,0,3,Major. Harry Taylor,male,23.0,0.0,,SC/Paris 4242,78.16,,S
5167,1,1,Miss. Mary Rodriguez,female,16.0,,0.0,W./C 3846,30.28,,S
864,0,3,Capt. Charles Davis,male,12.0,1.0,0.0,SC/Paris 9244,,,C
8400,0,3,Countess. Anna Thomas,male,25.0,0.0,0.0,A/4 1278,12.98,,C
1866,1,3,Major. George Wilson,female,63.0,0.0,0.0,SC/Paris 3626,110.09,,S
9493,1,3,Mrs. Dorothy Miller,female,33.0,0.0,1.0,SC/Paris 1236,6.66,A30,C
9098,0,1,Rev. Richard Thomas,male,32.0,0.0,0.0,SC/AH 1822,56.92,,S
12444,0,3,Col. Walter Robinson,male,25.0,0.0,0.0,C.A 3880,4.11,,S
6823,0,3,Miss. Dorothy Brown,male,44.0,1.0,1.0,STON/O2 4798,3.24,,S
6370,1,2,Mrs. Elizabeth Harris,male,31.0,0.0,0.0,LINE 3666,6.9,,S
6829,1,3,Capt. Thomas Smith,male,14.0,2.0,2.0,SC/Paris 7803,5.2,D146,S
12764,0,3,Mr. Henry Davis,male,43.0,1.0,0.0,STON/O2 9825,0.81,,C
8256,0,3,Rev. William Lewis,male,46.0,0.0,0.0,PC 1906,32.46,E149,S
8928,0,1,Major. Fred Thomas,female,27.0,0.0,1.0,A/4 6801,18.84,,S
13939,1,3,Mr. Charles Wilson,female,44.0,1.0,0.0,CA 5023,14.22,,S
8430,1,3,Major. Louis Davis,female,18.0,0.0,0.0,F.C.C 1135,8.65,,C
12898,1,1,Mr. Thomas Lewis,female,59.0,0.0,0.0,W./C 9469,22.71,,S
12372,1,3,Lady. Catherine Rodriguez,female,,0.0,0.0,F.C.C 3272,45.69,,Q
6173,1,2,Mme. Lillian Davis,female,32.0,1.0,0.0,CA 2965,141.56,,S
10360,0,3,Ms. Helen Taylor,male,10.0,0.0,,CA 8225,7.51,G29,C
2208,1,3,Mrs. Evelyn Lewis,male,,0.0,1.0,PC 2596,26.32,,C
8450,1,3,Rev. Arthur Taylor,male,4.0,1.0,1.0,PP 2789,39.96,,Q
4870,1,3,Mme. Evelyn Martin,male,7.0,0.0,0.0,SC/Paris 5283,8.64,G23,S
5514,0,1,Mr. William Clark,male,40.0,2.0,1.0,A/4 6905,7.36,,S
5808,0,2,Major. Samuel Davis,male,20.0,0.0,0.0,SC/Paris 6576,2.17,,S
6605,1,2,Miss. Catherine Johnson,female,27.0,1.0,0.0,F.C.C 5392,155.13,B136,C
9061,0,3,Mrs. Ruth Smith,male,17.0,1.0,1.0,A/S 7720,15.8,G135,S
11012,1,2,Dr. David Miller,male,26.0,0.0,2.0,LINE 3071,18.75,,S
1413,0,3,Mr. Albert Johnson,male,12.0,0.0,1.0,W./C 3781,40.44,F118,S
